%yyyy.yyyy ___up(m)
2009.6838 0.888068
2009.6865 0.878105
2009.6893 0.881162
2009.6920 0.883700
2009.6947 0.873395
2009.6975 0.876132
2009.7002 0.888997
2009.7029 0.882652
2009.7057 0.874291
2009.7084 0.882840
2009.7112 0.878128
2009.7139 0.888771
2009.7166 0.906378
2009.7194 0.892138
2009.7221 0.895543
2009.7248 0.893043
2009.7276 0.894140
2009.7303 0.884866
2009.7331 0.896477
2009.7358 0.896075
2009.7385 0.904029
2009.7522 0.913641
2009.7550 0.894379
2009.7577 0.912925
2009.7604 0.901707
2009.7632 0.908325
2009.7659 0.909518
2009.7687 0.910384
2009.7714 0.906674
2009.7741 0.933797
2009.7769 0.917347
2009.7796 0.903894
2009.7823 0.908277
2009.7851 0.918119
2009.7878 0.911418
2009.7906 0.908601
2009.7933 0.905382
2009.7960 0.914981
2009.7988 0.919511
2009.8015 0.909641
2009.8042 0.912005
2009.8070 0.915544
2009.8097 0.908271
2009.8125 0.907697
2009.8152 0.921961
2009.8179 0.913226
2009.8207 0.918339
2009.8234 0.911662
2009.8261 0.910799
2009.8289 0.911616
2009.8316 0.908781
2009.8344 0.916264
2009.8371 0.921062
2009.8398 0.920354
2009.8426 0.911271
2009.8453 0.913462
2009.8480 0.914790
2009.8508 0.913929
2009.8535 0.913062
2009.8563 0.912047
2009.8590 0.908315
2009.8617 0.911252
2009.8645 0.912552
2009.8672 0.918517
2009.8700 0.927259
2009.8727 0.914238
2009.8754 0.910924
2009.8782 0.911903
2009.8809 0.910224
2009.8836 0.911241
2009.8864 0.908231
2009.8891 0.914567
2009.8919 0.917872
2009.8946 0.919320
2009.8973 0.918697
2009.9001 0.921461
2009.9028 0.905897
2009.9055 0.911262
2009.9083 0.923192
2009.9110 0.918235
2009.9138 0.912959
2009.9165 0.920317
2009.9192 0.917230
2009.9220 0.923078
2009.9247 0.922002
2009.9274 0.908042
2009.9302 0.924086
2009.9329 0.915051
2009.9357 0.916514
2009.9384 0.910621
2009.9411 0.923986
2009.9439 0.914243
2009.9466 0.918942
2009.9493 0.916176
2009.9521 0.912968
2009.9548 0.910616
2009.9576 0.902615
2009.9603 0.907569
2009.9630 0.912948
2009.9658 0.911065
2009.9685 0.907411
2009.9713 0.906326
2009.9740 0.903705
2009.9767 0.901874
2009.9795 0.910387
2009.9822 0.907810
2009.9849 0.912355
2009.9877 0.900498
2009.9904 0.906196
2009.9932 0.903491
2009.9959 0.901898
2009.9986 0.904280
2010.0014 0.905814
2010.0041 0.900414
2010.0068 0.903750
2010.0096 0.895579
2010.0123 0.905891
2010.0151 0.918211
2010.0178 0.907275
2010.0205 0.899735
2010.0233 0.893750
2010.0260 0.902747
2010.0287 0.902148
2010.0315 0.896010
2010.0342 0.897462
2010.0370 0.906514
2010.0397 0.892732
2010.0424 0.902351
2010.0452 0.884851
2010.0479 0.892659
2010.0507 0.877069
2010.0534 0.899479
2010.0561 0.879574
2010.0589 0.890921
2010.0616 0.899028
2010.0643 0.891058
2010.0671 0.899318
2010.0698 0.889360
2010.0726 0.892534
2010.0753 0.898566
2010.0780 0.891182
2010.0808 0.889250
2010.0835 0.901942
2010.0862 0.891251
2010.0890 0.893252
2010.0917 0.902578
2010.0945 0.893387
2010.0972 0.899579
2010.0999 0.891841
2010.1027 0.885042
2010.1054 0.886610
2010.1081 0.895856
2010.1109 0.889532
2010.1136 0.891153
2010.1164 0.888398
2010.1191 0.903597
2010.1218 0.885571
2010.1246 0.886663
2010.1273 0.896422
2010.1300 0.898185
2010.1328 0.883704
2010.1355 0.891084
2010.1383 0.894881
2010.1410 0.894124
2010.1437 0.887560
2010.1465 0.888192
2010.1492 0.892888
2010.1520 0.900443
2010.1547 0.868372
2010.1574 0.885285
2010.1602 0.882053
2010.1629 0.890450
2010.1656 0.873578
2010.1684 0.893945
2010.1711 0.893654
2010.1739 0.871952
2010.1766 0.896398
2010.1793 0.901958
2010.1821 0.887696
2010.1848 0.885880
2010.1875 0.891100
2010.1903 0.883378
2010.1930 0.886094
2010.1958 0.899386
2010.1985 0.903953
2010.2012 0.895211
2010.2040 0.883933
2010.2067 0.892583
2010.2094 0.889184
2010.2122 0.888916
2010.2149 0.885321
2010.2177 0.882459
2010.2204 0.885966
2010.2231 0.887210
2010.2259 0.888641
2010.2286 0.890739
2010.2313 0.885911
2010.2341 0.896934
2010.2368 0.890681
2010.2396 0.884608
2010.2423 0.882249
2010.2450 0.890959
2010.2478 0.868763
2010.2505 0.878677
2010.2533 0.871106
2010.2560 0.867393
2010.2587 0.886134
2010.2615 0.870572
2010.2642 0.870556
2010.2669 0.880019
2010.2697 0.884276
2010.2724 0.874643
2010.2752 0.858332
2010.2779 0.880132
2010.2806 0.874537
2010.2834 0.863214
2010.2861 0.875675
2010.2888 0.868735
2010.2916 0.880017
2010.2943 0.862371
2010.2971 0.873499
2010.2998 0.867630
2010.3025 0.873393
2010.3053 0.878571
2010.3080 0.869146
2010.3107 0.866291
2010.3135 0.868167
2010.3162 0.866010
2010.3190 0.856385
2010.3217 0.867597
2010.3244 0.868180
2010.3272 0.862801
2010.3299 0.866177
2010.3326 0.866372
2010.3354 0.868692
2010.3381 0.863916
2010.3409 0.871198
2010.3436 0.864887
2010.3463 0.858703
2010.3491 0.864210
2010.3518 0.870121
2010.3546 0.871400
2010.3573 0.872113
2010.3600 0.862117
2010.3628 0.862320
2010.3655 0.865333
2010.3682 0.860634
2010.3710 0.847383
2010.3737 0.861071
2010.3765 0.860480
2010.3819 0.858072
2010.3847 0.874612
2010.3874 0.872816
2010.3901 0.856063
2010.3929 0.870867
2010.3956 0.863373
2010.3984 0.867095
2010.4011 0.860999
2010.4038 0.849464
2010.4066 0.862517
2010.4093 0.863810
2010.4120 0.880689
2010.4148 0.871206
2010.4175 0.860535
2010.4203 0.846746
2010.4230 0.863239
2010.4257 0.854774
2010.4285 0.853410
2010.4312 0.854875
2010.4339 0.856270
2010.4367 0.862352
2010.4394 0.850547
2010.4422 0.847600
2010.4449 0.853864
2010.4476 0.842777
2010.4504 0.857441
2010.4531 0.859305
2010.4559 0.857139
2010.4586 0.866383
2010.4613 0.853970
2010.4641 0.857253
2010.4668 0.855073
2010.4695 0.853700
2010.4723 0.857755
2010.4750 0.861637
2010.4778 0.860793
2010.4805 0.864562
2010.4832 0.862278
2010.4860 0.862667
2010.4887 0.860578
2010.4914 0.864515
2010.4942 0.858993
2010.4969 0.869771
2010.4997 0.864335
2010.5024 0.848273
2010.5051 0.857804
2010.5079 0.857369
2010.5106 0.864020
2010.5133 0.862886
2010.5161 0.871376
2010.5188 0.867973
2010.5216 0.857148
2010.5243 0.873108
2010.5270 0.876125
2010.5298 0.865752
2010.5325 0.871049
2010.5352 0.863461
2010.5380 0.877413
2010.5407 0.852814
2010.5435 0.860736
2010.5462 0.858766
2010.5489 0.864597
2010.5517 0.871102
2010.5544 0.873782
2010.5572 0.874827
2010.5599 0.875815
2010.5626 0.872086
2010.5654 0.871207
2010.5681 0.875204
2010.5708 0.868831
2010.5736 0.864612
2010.5763 0.900844
2010.5791 0.884396
2010.5818 0.860017
2010.5845 0.872776
2010.5873 0.875295
2010.5900 0.881549
2010.5927 0.888362
2010.5955 0.870263
2010.5982 0.868093
2010.6010 0.875477
2010.6037 0.879585
2010.6064 0.871787
2010.6092 0.886576
2010.6119 0.885530
2010.6146 0.879208
2010.6174 0.886899
2010.6201 0.885324
2010.6229 0.885109
2010.6256 0.880119
2010.6283 0.889284
2010.6311 0.894826
2010.6338 0.872370
2010.6366 0.887366
2010.6393 0.888730
2010.6420 0.897878
2010.6448 0.890265
2010.6475 0.895556
2010.6502 0.888457
2010.6530 0.891371
2010.6557 0.894955
2010.6585 0.894695
2010.6612 0.888553
2010.6639 0.895232
2010.6667 0.893627
2010.6694 0.900318
2010.6721 0.895215
2010.6749 0.897327
2010.6776 0.891615
2010.6804 0.905219
2010.6831 0.905619
2010.6858 0.905596
2010.6886 0.899232
2010.6913 0.896847
2010.6940 0.901437
2010.6968 0.897872
2010.6995 0.892234
2010.7023 0.906876
2010.7050 0.904230
2010.7077 0.893197
2010.7105 0.902830
2010.7132 0.896950
2010.7159 0.902312
2010.7187 0.898060
2010.7214 0.913593
2010.7242 0.906145
2010.7269 0.907009
2010.7296 0.912064
2010.7324 0.913227
2010.7351 0.911259
2010.7379 0.912745
2010.7406 0.915067
2010.7433 0.908238
2010.7461 0.924113
2010.7488 0.914751
2010.7515 0.912172
2010.7543 0.914591
2010.7570 0.907063
2010.7598 0.912032
2010.7625 0.915601
2010.7652 0.915587
2010.7680 0.908090
2010.7707 0.928559
2010.7734 0.911807
2010.7762 0.910031
2010.7789 0.932266
2010.7817 0.916215
2010.7844 0.918527
2010.7871 0.908634
2010.7899 0.911268
2010.7926 0.922678
2010.7953 0.914090
2010.7981 0.923195
2010.8008 0.911278
2010.8036 0.928060
2010.8063 0.919586
2010.8090 0.930187
2010.8118 0.913419
2010.8145 0.916207
2010.8172 0.913665
2010.8200 0.908734
2010.8227 0.911371
2010.8255 0.917329
2010.8282 0.909262
2010.8309 0.918671
2010.8337 0.921106
2010.8364 0.915458
2010.8392 0.921419
2010.8419 0.922530
2010.8446 0.929769
2010.8474 0.924123
2010.8501 0.924063
2010.8528 0.919249
2010.8556 0.923415
2010.8583 0.911107
2010.8611 0.902731
2010.8638 0.911454
2010.8665 0.907483
2010.8693 0.903420
2010.8720 0.922473
2010.8747 0.927725
2010.8775 0.912817
2010.8802 0.911843
2010.8830 0.921647
2010.8857 0.913237
2010.8884 0.919793
2010.8912 0.900555
2010.8939 0.901981
2010.8966 0.922261
2010.8994 0.916506
2010.9021 0.914722
2010.9049 0.892908
2010.9076 0.913027
2010.9103 0.917354
2010.9131 0.904651
2010.9158 0.916365
2010.9185 0.907846
2010.9213 0.914446
2010.9240 0.911122
2010.9268 0.907335
2010.9295 0.910099
2010.9322 0.914987
2010.9350 0.908249
2010.9377 0.907553
2010.9405 0.924562
2010.9432 0.915947
2010.9459 0.920326
2010.9487 0.915898
2010.9514 0.917740
2010.9541 0.910422
2010.9569 0.907968
2010.9596 0.907076
2010.9624 0.906593
2010.9651 0.913606
2010.9678 0.895436
2010.9706 0.905611
2010.9733 0.906101
2010.9760 0.908311
2010.9788 0.913941
2010.9815 0.899575
2010.9843 0.912460
2010.9870 0.909977
2010.9897 0.901794
2010.9925 0.914623
2010.9952 0.900104
2010.9979 0.902358
2011.0007 0.894759
2011.0034 0.915441
2011.0062 0.897546
2011.0089 0.903530
2011.0116 0.914416
2011.0144 0.903473
2011.0171 0.906768
2011.0198 0.904952
2011.0226 0.907712
2011.0253 0.904616
2011.0281 0.903188
2011.0308 0.902159
2011.0335 0.897472
2011.0363 0.901324
2011.0390 0.906009
2011.0418 0.895933
2011.0445 0.903444
2011.0472 0.898585
2011.0500 0.897565
2011.0527 0.902030
2011.0582 0.890482
2011.0609 0.882311
2011.0637 0.904548
2011.0691 0.893071
2011.0719 0.894490
2011.0746 0.891726
2011.0773 0.885603
2011.0801 0.890813
2011.0828 0.892388
2011.0856 0.891906
2011.0883 0.896502
2011.0910 0.899704
2011.0938 0.894295
2011.0965 0.894582
2011.0992 0.896122
2011.1020 0.895109
2011.1047 0.887829
2011.1075 0.884430
2011.1102 0.889550
2011.1129 0.894163
2011.1157 0.897689
2011.1184 0.883898
2011.1211 0.879719
2011.1266 0.887582
2011.1294 0.890229
2011.1321 0.883636
2011.1348 0.890980
2011.1376 0.889735
2011.1403 0.880960
2011.1431 0.879857
2011.1458 0.881687
2011.1485 0.887000
2011.1513 0.891231
2011.1540 0.884694
2011.1567 0.882221
2011.1595 0.881824
2011.1622 0.902549
2011.1650 0.902191
2011.1677 0.887328
2011.1704 0.896049
2011.1732 0.878693
2011.1759 0.880125
2011.1786 0.880693
2011.1814 0.883811
2011.1841 0.890469
2011.1869 0.884476
2011.1896 0.876074
2011.1923 0.878787
2011.1951 0.880897
2011.1978 0.875108
2011.2005 0.873548
2011.2033 0.875905
2011.2060 0.875850
2011.2088 0.891752
2011.2115 0.874391
2011.2142 0.877830
2011.2170 0.885295
2011.2197 0.866539
2011.2225 0.869385
2011.2252 0.878643
2011.2279 0.869987
2011.2307 0.871853
2011.2334 0.866353
2011.2361 0.886219
2011.2389 0.873762
2011.2416 0.878379
2011.2444 0.875105
2011.2471 0.874412
2011.2498 0.870998
2011.2526 0.870693
2011.2553 0.864088
2011.2580 0.861010
2011.2608 0.863912
2011.2635 0.859992
2011.2663 0.876604
2011.2690 0.869950
2011.2717 0.868878
2011.2745 0.868670
2011.2772 0.866965
2011.2799 0.865865
2011.2827 0.860248
2011.2854 0.865445
2011.2882 0.863475
2011.2909 0.860966
2011.2936 0.863065
2011.2991 0.858345
2011.3018 0.871050
2011.3046 0.862649
2011.3073 0.863308
2011.3128 0.866383
2011.3183 0.865189
2011.3210 0.856130
2011.3238 0.865978
2011.3265 0.865625
2011.3292 0.854625
2011.3320 0.858632
2011.3347 0.868390
2011.3374 0.844481
2011.3402 0.866369
2011.3429 0.871671
2011.3457 0.861226
2011.3484 0.857954
2011.3511 0.872388
2011.3539 0.862994
2011.3566 0.856647
2011.3593 0.855436
2011.3621 0.858628
2011.3648 0.860926
2011.3676 0.857315
2011.3703 0.859947
2011.3730 0.860563
2011.3758 0.864863
2011.3785 0.858958
2011.3812 0.856245
2011.3840 0.848565
2011.3867 0.858418
2011.3895 0.852197
2011.3922 0.853448
2011.3949 0.849042
2011.3977 0.844967
2011.4004 0.849241
2011.4031 0.847743
2011.4059 0.851596
2011.4086 0.840747
2011.4114 0.858748
2011.4141 0.858385
2011.4168 0.855994
2011.4196 0.856395
2011.4223 0.845628
2011.4251 0.851606
2011.4278 0.851333
2011.4305 0.848909
2011.4333 0.852410
2011.4360 0.855066
2011.4387 0.844703
2011.4415 0.848972
2011.4442 0.860128
2011.4470 0.849603
2011.4497 0.853089
2011.4524 0.865001
2011.4552 0.864915
2011.4579 0.849151
2011.4606 0.847573
2011.4634 0.857853
2011.4661 0.848762
2011.4689 0.846750
2011.4716 0.852432
2011.4743 0.848313
2011.4771 0.851531
2011.4798 0.844811
2011.4825 0.851822
2011.4853 0.852701
2011.4880 0.854931
2011.4908 0.864399
2011.4935 0.852102
2011.4962 0.847860
2011.4990 0.852517
2011.5017 0.851510
2011.5044 0.855761
2011.5072 0.852115
2011.5099 0.855881
2011.5127 0.844094
2011.5154 0.843830
2011.5181 0.846176
2011.5209 0.858327
2011.5236 0.854511
2011.5264 0.858050
2011.5291 0.853142
2011.5318 0.869108
2011.5346 0.853507
2011.5373 0.863427
2011.5400 0.862006
2011.5428 0.856559
2011.5455 0.857863
2011.5483 0.855146
2011.5510 0.856633
2011.5537 0.852715
2011.5565 0.864097
2011.5592 0.862793
2011.5619 0.866565
2011.5647 0.860861
2011.5674 0.859187
2011.5702 0.870994
2011.5729 0.857721
2011.5756 0.864382
2011.5784 0.868031
2011.5811 0.867459
2011.5838 0.877358
2011.5866 0.873248
2011.5893 0.864492
2011.5921 0.864250
2011.5948 0.863753
2011.5975 0.868848
2011.6003 0.869015
2011.6057 0.869121
2011.6085 0.879743
2011.6112 0.871317
2011.6140 0.873621
2011.6167 0.875488
2011.6194 0.873135
2011.6222 0.885640
2011.6249 0.889695
2011.6277 0.872139
2011.6304 0.875835
2011.6331 0.876337
2011.6359 0.887705
2011.6386 0.869956
2011.6413 0.876298
2011.6441 0.878646
2011.6468 0.880771
2011.6496 0.874252
2011.6550 0.888133
2011.6578 0.893068
2011.6605 0.883168
2011.6632 0.884561
2011.6660 0.902784
2011.6687 0.886274
2011.6715 0.895310
2011.6742 0.894835
2011.6769 0.895146
2011.6797 0.898832
2011.6824 0.891669
2011.6851 0.887139
2011.6879 0.890984
2011.6906 0.888532
2011.6961 0.896236
2011.6988 0.893374
2011.7016 0.897947
2011.7043 0.899490
2011.7070 0.906116
2011.7098 0.898177
2011.7153 0.902409
2011.7180 0.891849
2011.7207 0.895818
2011.7235 0.895616
2011.7262 0.904159
2011.7290 0.894876
2011.7317 0.897395
2011.7344 0.891441
2011.7372 0.891130
2011.7426 0.902985
2011.7454 0.900999
2011.7481 0.906995
2011.7509 0.914412
2011.7536 0.920208
2011.7563 0.911393
2011.7591 0.901827
2011.7618 0.909041
2011.7645 0.904162
2011.7673 0.908392
2011.7700 0.917701
2011.7755 0.909444
2011.7782 0.906786
2011.7810 0.908961
2011.7837 0.912962
2011.7864 0.918721
2011.7892 0.913813
2011.8275 0.912917
2011.8303 0.913529
2011.8330 0.917366
2011.8357 0.905107
2011.8385 0.908820
2011.8412 0.901444
2011.8439 0.913727
2011.8467 0.917683
2011.8494 0.900761
2011.8549 0.916229
2012.0684 0.873368
2012.0712 0.886040
2012.0739 0.873920
2012.0767 0.883726
2012.0794 0.881469
2012.0821 0.868801
2012.0849 0.876110
2012.0876 0.875962
2012.0903 0.866482
2012.0931 0.882722
2012.0958 0.884614
2012.0986 0.868313
2012.1013 0.877029
2012.1040 0.878916
2012.1068 0.863555
2012.1095 0.869408
2012.1123 0.879577
2012.1150 0.868691
2012.1177 0.877697
2012.1205 0.863920
2012.1232 0.870309
2012.1259 0.867302
2012.1287 0.867869
2012.1314 0.865970
2012.1342 0.870059
2012.1369 0.858177
2012.1396 0.868839
2012.1424 0.869213
2012.1451 0.858667
2012.1478 0.867769
2012.1506 0.860178
2012.1533 0.873582
2012.1561 0.860171
2012.1588 0.868222
2012.1615 0.861501
2012.1643 0.855119
2012.1670 0.857689
2012.1697 0.853549
2012.1725 0.858718
2012.1752 0.864853
2012.1780 0.871232
2012.1807 0.857446
2012.1834 0.864206
2012.1862 0.847478
2012.1889 0.854676
2012.1916 0.860271
2012.1944 0.847083
2012.1971 0.855970
2012.1999 0.850622
2012.2026 0.859875
2012.2053 0.848274
2012.2081 0.849759
2012.2108 0.849195
2012.2136 0.857208
2012.2163 0.861168
2012.2190 0.862163
2012.2218 0.858713
2012.2245 0.851879
2012.2272 0.847664
2012.2300 0.849529
2012.2327 0.858633
2012.2355 0.839238
2012.2382 0.851794
2012.2409 0.838571
2012.2437 0.852935
2012.2464 0.847856
2012.2491 0.837890
2012.2519 0.841644
2012.2546 0.843427
2012.2574 0.841562
2012.2601 0.847429
2012.2628 0.846818
2012.2656 0.843359
2012.2683 0.854200
2012.2710 0.848078
2012.2738 0.839692
2012.2765 0.849085
2012.2793 0.833118
2012.2820 0.843457
2012.2847 0.845308
2012.2875 0.850490
2012.2902 0.833928
2012.2930 0.847723
2012.2957 0.833375
2012.2984 0.847786
2012.3012 0.833171
2012.3039 0.830281
2012.3066 0.835532
2012.3094 0.843784
2012.3121 0.846284
2012.3149 0.847865
2012.3176 0.846556
2012.3203 0.829592
2012.3231 0.832891
2012.3258 0.844674
2012.3285 0.836840
2012.3313 0.829378
2012.3340 0.826987
2012.3368 0.844309
2012.3450 0.844493
2012.3477 0.833491
2012.3504 0.838139
2012.3532 0.837104
2012.3559 0.852683
2012.3641 0.844274
2012.3669 0.838389
2012.3696 0.829896
2012.3723 0.842038
2012.3751 0.844971
2012.3778 0.841052
2012.3806 0.835371
2012.3833 0.833878
2012.3860 0.839883
2012.3888 0.837386
2012.3915 0.844364
2012.3997 0.834310
2012.4025 0.848247
2012.4052 0.841244
2012.4079 0.841967
2012.4107 0.847227
2012.4134 0.846513
2012.4162 0.841737
2012.4189 0.841401
2012.4216 0.856133
2012.4244 0.845103
2012.4271 0.837218
2012.4298 0.839224
2012.4326 0.840462
2012.4353 0.840374
2012.4381 0.843610
2012.4408 0.849435
2012.4435 0.840961
2012.4463 0.836480
2012.4490 0.854472
2012.4517 0.840746
2012.4545 0.846499
2012.4572 0.848083
2012.4600 0.846188
2012.4627 0.855170
2012.4654 0.854414
2012.4682 0.842321
2012.4709 0.842299
2012.4736 0.841448
2012.4764 0.840754
2012.4791 0.858107
2012.4819 0.830726
2012.4846 0.837897
2012.4873 0.845850
2012.4901 0.856142
2012.4928 0.847804
2012.4956 0.837980
2012.4983 0.843772
2012.5010 0.846819
2012.5038 0.840679
2012.5065 0.851918
2012.5092 0.847284
2012.5120 0.847264
2012.5147 0.839180
2012.5175 0.844586
2012.5202 0.846048
2012.5229 0.843432
2012.5257 0.831780
2012.5284 0.854923
2012.5311 0.847827
2012.5339 0.836967
2012.5366 0.849009
2012.5394 0.832911
2012.5421 0.848382
2012.5448 0.842637
2012.5476 0.843746
2012.5503 0.851517
2012.5530 0.847481
2012.5558 0.853087
2012.5585 0.848957
2012.5613 0.855145
2012.5640 0.849912
2012.5667 0.858367
2012.5695 0.848532
2012.5722 0.851923
2012.5749 0.854716
2012.5777 0.856267
2012.5804 0.855731
2012.5832 0.855730
2012.5859 0.856300
2012.5886 0.854648
2012.5914 0.858598
2012.5941 0.858756
2012.5969 0.861973
2012.5996 0.862193
2012.6023 0.861439
2012.6051 0.863495
2012.6078 0.873322
2012.6105 0.868097
2012.6133 0.860615
2012.6160 0.853558
2012.6188 0.864403
2012.6215 0.873419
2012.6242 0.865248
2012.6270 0.865894
2012.6297 0.866953
2012.6324 0.873729
2012.6352 0.865252
2012.6379 0.859501
2012.6407 0.868257
2012.6434 0.868436
2012.6461 0.864861
2012.6489 0.869939
2012.6516 0.868870
2012.6543 0.867069
2012.6571 0.874953
2012.6598 0.866870
2012.6626 0.880373
2012.6653 0.881523
2012.6680 0.878572
2012.6708 0.889548
2012.6735 0.876789
2012.6762 0.885399
2012.6790 0.887521
2012.6817 0.882299
2012.6845 0.880858
2012.6872 0.877168
2012.6899 0.869655
2012.6927 0.883849
2012.6954 0.878699
2012.6982 0.897289
2012.7009 0.888360
2012.7036 0.884920
2012.7064 0.895160
2012.7091 0.892829
2012.7118 0.893840
2012.7146 0.882625
2012.7173 0.903139
2012.7201 0.895587
2012.7228 0.897143
2012.7255 0.891724
2012.7283 0.883915
2012.7310 0.890313
2012.7337 0.895274
2012.7365 0.898704
2012.7392 0.896459
2012.7420 0.896438
2012.7447 0.899375
2012.7474 0.911567
2012.7502 0.892221
2012.7529 0.905727
2012.7556 0.893589
2012.7584 0.895627
2012.7611 0.900797
2012.7639 0.897269
2012.7666 0.900521
2012.7693 0.903249
2012.7721 0.909765
2012.7748 0.906153
2012.7775 0.902370
2012.7803 0.901572
2012.7830 0.909903
2012.7858 0.900913
2012.7885 0.912842
2012.7940 0.900915
2012.7967 0.918577
2012.7995 0.911512
2012.8022 0.911498
2012.8049 0.896942
2012.8077 0.910480
2012.8104 0.914403
2012.8131 0.912717
2012.8159 0.911574
2012.8186 0.906211
2012.8214 0.896402
2012.8241 0.902238
2012.8268 0.895388
2012.8296 0.904102
2012.8323 0.901702
2012.8350 0.897123
2012.8378 0.900962
2012.8433 0.908232
2012.8460 0.927035
2012.8487 0.911815
2012.8542 0.902880
2012.8569 0.894044
2012.8597 0.907160
2012.8624 0.910976
2012.8652 0.902872
2012.8679 0.904837
2012.8706 0.909095
2012.8734 0.919805
2012.8761 0.908648
2012.8789 0.909201
2012.8816 0.914081
2012.8843 0.899970
2012.8871 0.917414
2012.8898 0.904049
2012.8925 0.908696
2012.8953 0.913668
2012.8980 0.915498
2012.9008 0.917898
2012.9035 0.912568
2012.9062 0.913002
2012.9090 0.925157
2012.9117 0.907342
2012.9144 0.901514
2012.9172 0.925643
2012.9227 0.910313
2012.9254 0.906804
2012.9281 0.910908
2012.9309 0.909305
2012.9336 0.903380
2012.9391 0.899533
2012.9418 0.907408
2012.9446 0.893457
2012.9473 0.896945
2012.9500 0.910050
2012.9528 0.914283
2012.9555 0.944413
2012.9582 0.962264
2012.9610 0.918718
2012.9637 0.915281
2012.9665 0.921460
2012.9692 0.911628
2012.9719 0.918152
2012.9747 0.899578
2012.9774 0.902451
2012.9802 0.902041
2012.9829 0.908859
2012.9856 0.891963
2012.9884 0.906870
2012.9911 0.897770
2012.9938 0.900555
2012.9966 0.891443
2012.9993 0.898484
2013.0021 0.902471
2013.0048 0.897450
2013.0075 0.899357
2013.0103 0.888553
2013.0130 0.912184
2013.0157 0.888304
2013.0185 0.889393
2013.0212 0.886482
2013.0240 0.893502
2013.0267 0.902160
2013.0294 0.905444
2013.0322 0.883097
2013.0349 0.897475
2013.0376 0.898168
2013.0404 0.897442
2013.0431 0.898608
2013.0459 0.894036
2013.0486 0.894620
2013.0513 0.887902
2013.0541 0.890724
2013.0568 0.881322
2013.0595 0.888416
2013.0623 0.893319
2013.0650 0.880947
2013.0678 0.869857
2013.0705 0.885802
2013.0732 0.887820
2013.0760 0.888695
2013.0787 0.890274
2013.0815 0.877491
2013.0842 0.887555
2013.0869 0.883658
2013.0897 0.883206
2013.0924 0.882137
2013.0951 0.890437
2013.0979 0.891397
2013.1006 0.877370
2013.1034 0.879497
2013.1061 0.883810
2013.1088 0.886899
2013.1116 0.875334
2013.1143 0.871740
2013.1170 0.870279
2013.1198 0.877715
2013.1225 0.883161
2013.1253 0.880922
2013.1280 0.875461
2013.1307 0.876568
2013.1335 0.877365
2013.1362 0.883509
2013.1389 0.880801
2013.1417 0.876215
2013.1444 0.879338
2013.1472 0.875279
2013.1499 0.875684
2013.1526 0.872291
2013.1554 0.872298
2013.1581 0.877388
2013.1608 0.875501
2013.1636 0.872869
2013.1663 0.878684
2013.1691 0.865618
2013.1718 0.858863
2013.1745 0.868818
2013.1773 0.864611
2013.1800 0.860680
2013.1828 0.864586
2013.1855 0.866716
2013.1882 0.875879
2013.1910 0.878553
2013.1937 0.877144
2013.1964 0.856409
2013.1992 0.865181
2013.2019 0.873132
2013.2047 0.873089
2013.2074 0.865955
2013.2101 0.866504
2013.2129 0.863605
2013.2156 0.861571
2013.2183 0.856877
2013.2211 0.866765
2013.2238 0.858665
2013.2266 0.870540
2013.2293 0.868766
2013.2320 0.867133
2013.2348 0.857606
2013.2375 0.872801
2013.2402 0.863712
2013.2430 0.857669
2013.2457 0.861656
2013.2485 0.877820
2013.2512 0.862138
2013.2539 0.853838
2013.2567 0.858559
2013.2594 0.869424
2013.2621 0.842664
2013.2649 0.851096
2013.2704 0.887425
2013.2731 0.880684
2013.2758 0.881266
2013.2786 0.879322
2013.2813 0.883184
2013.2841 0.876048
2013.2868 0.874689
2013.2895 0.872082
2013.2923 0.860719
2013.2950 0.874870
2013.2977 0.863366
2013.3005 0.857195
2013.3032 0.871875
2013.3060 0.865838
2013.3087 0.865824
2013.3114 0.871257
2013.3142 0.863072
2013.3169 0.862046
2013.3196 0.856965
2013.3224 0.871930
2013.3251 0.869443
2013.3279 0.867531
2013.3306 0.854980
2013.3333 0.866713
2013.3361 0.875988
2013.3388 0.860281
2013.3415 0.856974
2013.3443 0.870980
2013.3470 0.862249
2013.3498 0.854816
2013.3525 0.858558
2013.3552 0.854105
2013.3580 0.861009
2013.3607 0.860916
2013.3634 0.859113
2013.3662 0.869183
2013.3689 0.842332
2013.3717 0.851077
2013.3744 0.859936
2013.3771 0.856788
2013.3799 0.851415
2013.3826 0.848360
2013.3854 0.860563
2013.3881 0.853516
2013.3908 0.865026
2013.3990 0.871814
2013.4018 0.857982
2013.4045 0.864959
2013.4073 0.861137
2013.4100 0.862221
2013.4127 0.854466
2013.4155 0.851672
2013.4182 0.859986
2013.4209 0.849010
2013.4237 0.864220
2013.4264 0.863014
2013.4292 0.857102
2013.4319 0.864779
2013.4346 0.858846
2013.4374 0.865862
2013.4401 0.849855
2013.4428 0.864322
2013.4456 0.869393
2013.4483 0.864906
2013.4511 0.857654
2013.4538 0.869098
2013.4565 0.866137
2013.4593 0.858674
2013.4620 0.864352
2013.4648 0.865927
2013.4675 0.870124
2013.4702 0.868162
2013.4730 0.864529
2013.4757 0.855844
2013.4784 0.869311
2013.4812 0.865592
2013.4839 0.862176
2013.4867 0.868156
2013.4894 0.863530
2013.4921 0.870315
2013.4949 0.875784
